Id,Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
3932,d086fc8a-5007-49cf-ae8b-1515aa9f6683,a1f53b44-28c4-427c-8c21-cf6867249eac,35.73,18-03-2024 12:46,debit card,electronics,1,29,Courtneytown,desktop,223.143.56.3,"4769 Hamilton Mills
Charlesberg, PW 28521","4769 Hamilton Mills
Charlesberg, PW 28521",0,329,12
3933,2dcd06f4-66e1-4ebe-9234-cffa223cb5db,bea0b72f-6d9b-41ff-8276-cb6b112ce233,81.29,28-02-2024 14:27,debit card,electronics,1,46,Haleyberg,desktop,8.170.200.148,"5766 Roach Ridge Apt. 364
Diazmouth, NC 93961","5766 Roach Ridge Apt. 364
Diazmouth, NC 93961",0,30,14
3934,49d79251-2a08-45b8-9159-25b11547a5a0,274a8c09-944c-4ba9-92c6-85ee3a97797b,510.39,29-03-2024 09:51,debit card,health & beauty,5,25,Feliciaton,tablet,154.59.58.120,"Unit 4767 Box 2085
DPO AA 71668","9717 Morgan Overpass Suite 019
Lake Jo, GU 48665",0,223,9
3935,acc1549e-e783-431c-a896-93e740759cb1,bdd89cc9-da50-4e59-80c8-3dd1be44aebe,37.1,01-04-2024 15:58,credit card,toys & games,5,40,Carolton,desktop,195.60.201.73,"61993 Ashlee Drive
Lake Arthurchester, IN 61396","61993 Ashlee Drive
Lake Arthurchester, IN 61396",0,333,15
3936,49dd2520-9cb9-43f9-b2d9-4056b07dd124,6c3d8308-c03d-421f-8330-91ef08cd2282,1003.75,19-01-2024 23:04,bank transfer,electronics,5,29,Edwardshaven,mobile,221.142.220.251,"824 Garcia Ridges Apt. 268
East Latoyastad, WV 90832","824 Garcia Ridges Apt. 268
East Latoyastad, WV 90832",1,89,1
3937,0b81b807-e5d4-45c4-894e-71f914756f6e,bb3aab66-744f-4815-9d4a-7baf181ad5c1,87.15,31-01-2024 00:12,PayPal,toys & games,5,22,South Donna,mobile,18.228.84.122,"898 Gray Walk Apt. 013
East Karenside, TN 30498","898 Gray Walk Apt. 013
East Karenside, TN 30498",0,20,0
3938,c9f28c2d-7d33-43dc-9f07-fff20221a52d,8fb1b5da-f4c1-4cb2-84e7-0844d28c39b9,390.16,01-04-2024 04:43,PayPal,clothing,3,30,North Colleen,mobile,42.164.156.253,"1954 David Via
Josefurt, MA 62912","1954 David Via
Josefurt, MA 62912",0,213,4
3939,8908e5fa-4eca-4b51-a0b8-6388252f7d49,c71b9ba0-799b-4220-9489-8b58867b87a8,95.68,31-03-2024 09:30,debit card,home & garden,5,32,Fostermouth,desktop,71.28.26.63,"844 Fernandez Field Apt. 801
Alanport, AZ 45175","844 Fernandez Field Apt. 801
Alanport, AZ 45175",0,139,9
3940,72b0900e-05b9-479d-a7a7-5cebd350d89a,23ded87c-7780-44ef-8922-68e2c6bb2e75,359.64,30-03-2024 16:47,bank transfer,toys & games,1,33,Rivasshire,tablet,79.3.220.41,"2917 Brown Estate
Williamsfort, AS 63764","2917 Brown Estate
Williamsfort, AS 63764",0,348,16
3941,6d880889-fb8a-4b03-a5a9-4510910cb390,6a3f0863-42bb-42a9-82c0-2b8bbf158e82,248.07,26-03-2024 06:00,bank transfer,electronics,3,32,Bradleyton,mobile,77.157.140.116,"244 Baldwin Way
Catherineborough, VA 83161","244 Baldwin Way
Catherineborough, VA 83161",0,313,6
3942,900959ce-3bd4-4b4a-9108-882eb049f4dd,5722eafb-cf0b-4f9d-9932-0b280cb1ebaa,12.27,20-01-2024 00:39,debit card,health & beauty,3,22,Marieville,tablet,159.119.235.132,"79842 Evans Road
Cindyborough, WA 82516","79842 Evans Road
Cindyborough, WA 82516",0,36,0
3943,5eada70d-8ffa-453b-8b82-98c2520c2ab0,51dfdcb9-a89f-4f1a-b08d-3bf818aee92d,201.31,12-03-2024 03:43,debit card,home & garden,3,26,Carmenbury,desktop,150.56.107.169,"0612 Lisa Plain
North Ashley, PW 26429","0612 Lisa Plain
North Ashley, PW 26429",0,214,3
3944,de63bf68-7966-473a-ba75-0bf90b068210,e59c0c90-5a6a-4ce2-85f3-65ce5c6f48f4,41.6,18-02-2024 21:51,PayPal,toys & games,1,46,South Rubenhaven,desktop,181.13.198.12,"13096 Thomas Ways
Tammyton, GU 31535","13096 Thomas Ways
Tammyton, GU 31535",0,290,21
3945,d12e1bd2-fe68-4be0-a763-3c6332189863,089345f1-c9b9-41e8-9093-e7ec34a51e0d,822.92,10-03-2024 06:17,bank transfer,electronics,3,41,Andrewsmouth,tablet,67.210.50.26,"114 Rhodes Rest
West Jimmy, ID 78268","114 Rhodes Rest
West Jimmy, ID 78268",0,199,6
3946,e2e291f1-982c-47b5-bc85-16e443d4e8cd,890b6910-dc3b-4e15-b14b-994030cbeedd,74.75,22-02-2024 03:29,debit card,toys & games,1,36,Michelleberg,mobile,202.175.8.81,"119 Erica Pines Suite 753
Booneberg, NH 15742","119 Erica Pines Suite 753
Booneberg, NH 15742",1,295,5
3947,9ada3d99-e526-4ed0-aeef-2c0d1070e57d,6c8b23ab-7c5b-4c6f-8bac-978ae82e5b10,68.82,06-02-2024 16:46,credit card,clothing,1,37,West Michellechester,desktop,90.103.165.143,"1125 Dennis Way Apt. 593
Megantown, HI 92540","8262 Haynes Greens Apt. 909
East Stevenmouth, MI 52628",0,282,16
3948,02e2df89-4c0e-4f8d-b75f-2ca0bbb73de7,6980640b-1b72-49d8-8fb6-0fc8e3ccc24f,495.02,22-03-2024 03:15,bank transfer,clothing,2,33,Markport,mobile,76.183.183.250,"2976 Mendoza Roads
North Catherinestad, VI 34167","2976 Mendoza Roads
North Catherinestad, VI 34167",0,8,3
3949,834d7ff7-3d0b-4479-a445-c78a4b784827,e1a3a6b8-f305-4704-95a8-b9259336edd7,540.45,29-02-2024 09:16,credit card,electronics,5,28,North Andreaside,desktop,63.70.209.46,"04820 Stephens Light
Samuelview, OR 43250","04820 Stephens Light
Samuelview, OR 43250",0,362,9
3950,a39a9782-c520-4490-ada6-2665fd7967b0,1762ade7-3f31-456f-a1ac-a1a9758bc10d,248.52,02-01-2024 13:47,debit card,toys & games,5,36,Port Russelltown,tablet,210.160.225.205,"063 Douglas Islands
Coleville, FL 00904","063 Douglas Islands
Coleville, FL 00904",0,338,13
3951,911123b7-4e29-4120-b4a6-8baf66ed8a42,fa452399-0b4d-474a-b2b3-f9ab1116efad,270.39,07-01-2024 02:18,PayPal,clothing,5,37,Ericstad,desktop,115.12.184.185,"930 Joseph Estates
North Scottchester, ID 58379","930 Joseph Estates
North Scottchester, ID 58379",0,254,2
3952,efc53e3b-54ed-4d80-acd7-ab77bd50440b,a5fa957a-37ec-4768-9b8c-b996fd84a5ad,178.66,11-02-2024 14:46,bank transfer,toys & games,1,45,North Crystalbury,tablet,152.87.204.200,"5272 Quinn Greens Apt. 337
West Nicholasport, OK 14665","5272 Quinn Greens Apt. 337
West Nicholasport, OK 14665",0,211,14
3953,c21bca28-c5d5-4e0a-9268-1cd546577615,319325d0-9c8b-4cca-b290-d0e4d7e797e7,71.39,23-02-2024 08:43,credit card,home & garden,1,29,West Dylanfurt,desktop,185.16.136.243,"0850 Nicole Parks Suite 552
Carrollstad, VI 86227","0850 Nicole Parks Suite 552
Carrollstad, VI 86227",0,353,8
3954,63af0298-1a01-473a-9b60-fb846482fa85,5a3cb263-da26-456f-aaa3-81a62c459105,297.98,24-03-2024 13:42,credit card,health & beauty,5,35,Sarahland,tablet,181.109.52.235,"829 Melissa Trafficway
Danielfort, AK 90495","829 Melissa Trafficway
Danielfort, AK 90495",0,91,13
3955,3eb89817-16b2-4c5f-bf11-2e0e6eb66014,a5cbafa4-db97-4fde-b186-d9ce0ee65997,216.49,15-03-2024 11:23,credit card,home & garden,1,40,Craigstad,desktop,130.156.80.71,"7846 Mitchell Lodge Apt. 475
New Melissaborough, TN 47259","7846 Mitchell Lodge Apt. 475
New Melissaborough, TN 47259",0,257,11
3956,36a4d832-291c-4893-8022-2fb133aa5cd7,f58a17ab-a46c-4f6d-8327-304e551943bb,332.43,27-03-2024 09:58,bank transfer,electronics,1,34,West Brad,mobile,174.41.152.156,"143 Boyd Mountains Apt. 112
Lake James, AS 63690","143 Boyd Mountains Apt. 112
Lake James, AS 63690",1,285,9
3957,63b4dabc-5a72-4ae1-b3ef-28d128321dd4,f6a0afce-ebe4-4b64-99f0-9eee963dfbe8,488.22,29-02-2024 10:10,PayPal,home & garden,4,42,West Kayla,desktop,115.34.78.181,"7695 Boyer Loaf
South Brittany, MS 46683","7695 Boyer Loaf
South Brittany, MS 46683",0,158,10
3958,a4693e17-3110-4dd9-862b-91469625e495,9df0f304-4d55-4e25-a512-074b55b5ebb1,223.39,03-04-2024 17:57,debit card,clothing,5,44,Jamiemouth,tablet,15.10.201.45,"54871 Cruz Flats Apt. 501
Port Rhondashire, CO 67702","54871 Cruz Flats Apt. 501
Port Rhondashire, CO 67702",0,62,17
3959,533a9b4a-3424-4334-b3cb-bf194451b4d2,328579cf-e93f-4265-ad6a-685d29f5bf19,113.63,16-01-2024 04:34,PayPal,health & beauty,3,27,Port Randallton,mobile,59.217.121.136,"0893 Mack Mall
Myersport, UT 19004","0893 Mack Mall
Myersport, UT 19004",0,204,4
3960,29bfbc74-1870-42a4-b837-563fced1e926,cd50d908-af66-4c76-bf39-e97258aa9688,180.99,11-01-2024 03:01,bank transfer,health & beauty,1,40,Jennifermouth,tablet,4.133.236.89,"3404 Stacey Radial Apt. 092
Lake April, NJ 49281","3404 Stacey Radial Apt. 092
Lake April, NJ 49281",0,305,3
3961,1e6052e3-8870-4f09-b334-a95a0710d038,77dbd054-9002-449f-b5cd-ff29487f540a,232.07,28-02-2024 05:59,PayPal,home & garden,2,50,Robbinsberg,desktop,31.82.28.166,"838 Nunez Knoll Suite 520
Justinfurt, OR 26610","1168 Heidi Union
Port Teresabury, NV 18466",0,39,5
3962,95e711a7-fde1-430c-93f5-f67e63af8254,98724912-1ec5-4aa5-b715-ad2eb94f23ba,23.13,06-02-2024 08:36,PayPal,home & garden,3,28,Danaborough,desktop,102.93.116.97,"8034 West Glens
Dylanfort, IA 87139","8034 West Glens
Dylanfort, IA 87139",0,190,8
3963,20d44215-477b-4dd8-9454-ceb43ebd34db,e8f7033a-a44a-4e45-9675-6d186271a302,10.6,27-03-2024 03:23,bank transfer,toys & games,5,32,Ericview,mobile,60.141.198.104,"7901 Brian Tunnel Apt. 714
Dawnport, ID 27535","7901 Brian Tunnel Apt. 714
Dawnport, ID 27535",0,62,3
3964,a56fc16d-5265-4412-9535-bf44383ca2e0,0e5e7a47-29fa-41dc-b107-fc60fbf4f9ad,71.18,10-03-2024 16:16,credit card,electronics,4,18,North Rodney,desktop,124.78.47.191,"19630 Heather Harbor Suite 675
Acostaborough, PA 98494","19630 Heather Harbor Suite 675
Acostaborough, PA 98494",0,239,16
3965,39de0c4e-d653-408b-8526-2c4cfd4dd0b0,43b4d3fb-e0ff-4eb8-8d4d-38d5894808ff,66.04,08-02-2024 22:24,PayPal,toys & games,4,22,Rachelbury,tablet,93.90.206.161,"1824 Ferguson Shores Apt. 040
East Tylerview, MD 44058","1824 Ferguson Shores Apt. 040
East Tylerview, MD 44058",0,216,22
3966,7e98360c-2355-4a48-8eca-e88b4be45996,cd9bc4c1-7e49-43d0-92b6-4e59789a6196,221.4,03-04-2024 19:39,bank transfer,health & beauty,5,29,West Nicholas,mobile,75.47.103.242,"097 Mitchell Forge
Port Donna, PW 16754","097 Mitchell Forge
Port Donna, PW 16754",0,234,19
3967,57df54f1-7435-411b-9550-8c6fb95090ab,d0eda044-e34e-4393-9f03-504bf2aa35be,634.54,04-01-2024 19:00,credit card,toys & games,5,25,New Crystalfort,mobile,202.38.129.192,"99406 Debra Square
Gardnerton, MI 17480","99406 Debra Square
Gardnerton, MI 17480",0,333,19
3968,21589ca4-0130-4818-8e75-2a734141411a,8f786921-770f-4479-9fab-2c1954e6484a,534.72,12-01-2024 10:10,bank transfer,clothing,3,41,Jenniferview,mobile,183.30.102.114,"035 Kimberly Motorway
Jennifermouth, WA 86437","035 Kimberly Motorway
Jennifermouth, WA 86437",0,130,10
3969,3fe81d02-ea40-407f-85b7-4e58c29de15e,bede58ac-2a67-48da-85ac-be3cd9dc87f2,169.89,22-03-2024 15:11,PayPal,health & beauty,3,31,North Christinaland,tablet,193.194.27.30,"6372 Theodore Fords
West Brendaburgh, MP 84193","6372 Theodore Fords
West Brendaburgh, MP 84193",0,256,15
3970,4b7df774-2c31-4b8e-94df-fa55d1ba2dff,6e9e6d7c-410a-4b78-8aa2-4f6c0cfcb1aa,292.26,16-01-2024 07:55,credit card,health & beauty,1,38,Huffmanmouth,mobile,102.37.114.182,"7518 Harris Route Suite 762
North Debra, MA 08090","7518 Harris Route Suite 762
North Debra, MA 08090",0,249,7
3971,e60d27de-d581-49d0-b72e-f31e119bdadb,1de93b87-bf4b-48fd-bf17-4037a0e6cbda,40.17,15-03-2024 18:35,PayPal,health & beauty,5,36,East Randallmouth,mobile,161.14.118.239,"665 Lindsey Avenue Apt. 526
Jeffreytown, CO 99024","665 Lindsey Avenue Apt. 526
Jeffreytown, CO 99024",0,266,18
3972,3d20200e-4727-4ad7-bfc3-4588aa7110e2,ac6b4cf0-dadd-476a-9454-cf3e6f530f4f,31.11,13-03-2024 18:42,credit card,home & garden,1,41,Jonesport,desktop,5.222.163.108,"47054 Kristine Causeway
Chelseaton, ME 25050","47054 Kristine Causeway
Chelseaton, ME 25050",0,325,18
3973,84dc5bec-57eb-43b2-bffd-46d8ee785873,841c8904-a952-41a5-8d6e-57b9be3981e1,51.46,29-02-2024 20:15,PayPal,health & beauty,3,30,Bryantmouth,mobile,119.14.1.6,"477 Murphy Dale Suite 671
South Mary, CA 17238","6525 Cindy Forge Suite 669
Gonzalesmouth, CA 80285",0,61,20
3974,6ad7c8ae-62b4-47ef-a26e-ba08e097aa02,3150254f-17a8-4d9b-a444-7f97f03da56a,310.74,26-01-2024 02:10,credit card,clothing,4,9,Johnstonbury,desktop,105.94.145.243,"846 Derek Mills Apt. 691
West Jimmy, FM 59327","99862 Pena Ports Apt. 309
Lake Matthew, UT 99839",0,84,2
3975,de3ca559-54c6-4786-b620-309f04db0aee,239773b2-f261-40e0-8b3d-d7e7d274a76f,111.41,20-03-2024 11:37,bank transfer,home & garden,2,39,Alexandriaburgh,mobile,105.92.9.132,"012 James Mountains
Andreaburgh, MS 60797","012 James Mountains
Andreaburgh, MS 60797",0,225,11
3976,76f4677f-7517-4ede-a75c-b26c2f55917f,9243f3a1-4bed-4912-9206-509be56cabfb,14.7,16-02-2024 01:09,PayPal,home & garden,1,45,South Jacobfort,mobile,104.56.161.37,"54875 Thomas Estate Suite 224
North Hayleyland, MI 46728","54875 Thomas Estate Suite 224
North Hayleyland, MI 46728",0,62,1
3977,f6bc669d-f58b-4396-8169-10f1af587069,49ef3285-20be-4ceb-b30e-d2e1ffb0b2fe,327.65,19-03-2024 14:31,credit card,health & beauty,2,50,Johnstad,desktop,143.109.19.133,"783 Joel Parks Suite 581
Sullivanbury, IN 22655","783 Joel Parks Suite 581
Sullivanbury, IN 22655",0,282,14
3978,1d05b9cf-600c-45ec-aaf4-9021d8049c83,130548a5-b063-4a1b-8ab5-53ce86587fbf,136.49,19-02-2024 02:00,credit card,electronics,1,31,Paulmouth,mobile,37.238.247.101,"5111 Shaw Ville
West Dianeborough, ME 15334","5111 Shaw Ville
West Dianeborough, ME 15334",0,104,2
3979,6a5ff7d9-f765-40d8-8474-1f2dde7e623e,3efbe534-5828-4ad6-bc16-a39b18b6aaa2,153.18,18-02-2024 10:57,credit card,clothing,4,30,Dennisstad,mobile,29.213.119.105,"42767 Booth Station
Meganfurt, HI 13722","42767 Booth Station
Meganfurt, HI 13722",0,48,10
3980,6192ce0c-20d5-4926-aa0b-f88dc2ceccc3,732a0a62-751c-4deb-94b5-68acdad2a71f,118.73,04-02-2024 08:25,bank transfer,health & beauty,5,41,Shawnton,mobile,207.171.131.67,"96681 David Place Apt. 941
Melaniechester, NE 61160","96681 David Place Apt. 941
Melaniechester, NE 61160",0,204,8
3981,cd479f49-35a9-4c9d-a4c1-118271ce094f,94683a0b-e5eb-42a3-bc3d-8b0d5ec9c429,75.35,06-01-2024 20:46,credit card,toys & games,5,39,Schultzside,desktop,91.76.158.194,"1092 Parrish Glens
Bauertown, MD 05989","1092 Parrish Glens
Bauertown, MD 05989",0,109,20
3982,15f444ae-a9f8-493d-bc33-a9bedf8dc52e,884fd29c-2913-4bb3-b24d-c0dfa35a9a6d,384.61,15-02-2024 06:16,credit card,health & beauty,1,32,Morganland,mobile,64.104.253.57,"6447 Day Shore Suite 841
New Allentown, NY 60615","6447 Day Shore Suite 841
New Allentown, NY 60615",0,248,6
3983,641d09eb-86a3-494c-b71b-bee44da51421,c88bef35-6741-4d09-9769-d34cf7c07b14,2141.9,03-02-2024 19:51,PayPal,health & beauty,4,31,South Chadtown,desktop,35.212.244.122,"540 Joseph Plains
Lesliemouth, MI 88726","540 Joseph Plains
Lesliemouth, MI 88726",1,26,19
3984,86749f55-a07a-4ceb-b471-2b61d14c2c0b,29382822-1e80-4bcd-a306-78e0fb13fa23,491.74,16-01-2024 00:56,credit card,health & beauty,3,35,South Kathrynbury,tablet,186.105.62.218,"218 Vickie Spurs Suite 479
New Patrickborough, PR 09574","218 Vickie Spurs Suite 479
New Patrickborough, PR 09574",0,288,0
3985,eeb172f7-59b1-478f-8bb0-89bb82a23dfc,c703968c-612c-4eed-b2fe-e3b63c594f2b,212.36,05-01-2024 04:46,credit card,health & beauty,5,50,Port Mary,mobile,81.118.62.160,"232 Carson Green
New Dalton, LA 13323","232 Carson Green
New Dalton, LA 13323",0,338,4
3986,b4582bde-0351-42ba-b419-a45a6f1041f9,4a2c8782-d5c4-4a53-9487-2dbd4a600fea,192.31,28-03-2024 03:31,debit card,electronics,3,25,Danielshire,mobile,2.52.245.84,"530 Erickson Trail
Port Kristopher, PW 60372","530 Erickson Trail
Port Kristopher, PW 60372",0,251,3
3987,857f06aa-8c0e-45cf-91d6-5f90c00d9d50,99f57e16-e950-4fc9-8ed4-e7fb96d99219,448.36,21-02-2024 09:30,PayPal,home & garden,4,35,Michaelburgh,tablet,4.210.252.245,"USCGC Gonzalez
FPO AE 42130","USCGC Gonzalez
FPO AE 42130",0,287,9
3988,1cbe309d-fced-4dd1-91ff-61b38fe208ca,0a70eec1-5de7-48dc-9665-791cad1cda8c,155.08,19-02-2024 01:20,debit card,clothing,5,31,Lake Brian,mobile,23.61.81.127,"692 Shannon Haven Apt. 805
Nicholaschester, FL 10848","692 Shannon Haven Apt. 805
Nicholaschester, FL 10848",0,83,1
3989,92c2ff18-b89f-43f1-89ad-9418420dbb47,5a2e0038-9df9-4c77-9222-22dc4c41fc2b,14.99,26-02-2024 19:46,bank transfer,clothing,4,41,Melissabury,desktop,141.192.99.173,"Unit 9836 Box 4784
DPO AP 16339","Unit 9836 Box 4784
DPO AP 16339",0,309,19
3990,d2088a9b-a8db-4197-bf01-6a658f0e81f6,b6f2f3df-c5d7-466b-a534-862c25cdfdb2,117.43,18-01-2024 15:12,bank transfer,toys & games,2,31,North Robertfurt,desktop,161.66.65.12,"72514 Misty Divide Apt. 761
Jamieville, CA 79425","72514 Misty Divide Apt. 761
Jamieville, CA 79425",0,286,15
3991,c5de3301-8327-468c-981e-8f75b5f6df0f,6894c484-399c-4016-972a-df8898d94a59,758.19,25-03-2024 21:58,debit card,electronics,2,40,Hoodport,desktop,99.104.216.242,"871 Day Circle
Collinsport, IN 38469","871 Day Circle
Collinsport, IN 38469",0,244,21
3992,c288ae46-db24-4d71-a475-c9ecb7f84985,28244763-7a25-4c2a-b6b3-5cc1df5c8652,191.53,04-03-2024 07:55,bank transfer,toys & games,1,42,Hallton,desktop,209.246.154.157,"080 James Hill Apt. 990
Jonesside, MO 81522","17198 Sean Extensions Suite 861
New Michael, PA 37176",0,98,7
3993,4259234c-e998-4765-ad5a-5f7ee627f141,cd2e41b8-f8df-47d1-b757-6852facff1f3,23.55,09-01-2024 20:13,PayPal,toys & games,2,53,North Stacy,desktop,62.247.173.233,"15844 Tim Harbor
New Stephen, UT 66010","15844 Tim Harbor
New Stephen, UT 66010",0,319,20
3994,e8753937-445c-4d2d-905d-9b136b5a4da3,df62c363-bb86-4e8b-9d73-bcaff7229801,28.97,26-01-2024 16:07,credit card,electronics,2,32,South Kellyfort,tablet,195.196.182.11,"8050 Carrie Highway Apt. 802
Lake Gina, RI 64753","8050 Carrie Highway Apt. 802
Lake Gina, RI 64753",0,179,16
3995,4eff206f-1444-4788-becb-b79c12dc16c6,b1d7ea74-a346-4c8d-94a1-dc041dfb9bef,168.2,23-02-2024 18:06,credit card,clothing,1,27,West Stanleystad,mobile,193.145.66.25,"8917 Herring Grove Apt. 652
New Deanland, TN 61180","55440 Thornton Extension
West Heatherfurt, KY 15778",0,53,18
3996,067cdf78-e5f2-44fc-8a09-f1030540b04e,d08ced84-dce0-4165-84f9-85910c1a5096,39.76,03-02-2024 00:44,debit card,health & beauty,3,44,East Desiree,desktop,93.248.225.111,"9564 Mcgrath Loop
Petersonton, MP 71910","9564 Mcgrath Loop
Petersonton, MP 71910",0,332,0
3997,a85f61d8-3933-4b07-9ad2-0828b920d91c,65e26235-a15e-4191-8996-ec608bd66b57,127.81,14-01-2024 18:52,PayPal,toys & games,2,41,West Monicaview,mobile,61.104.96.0,"60800 Miles Crossing Suite 241
Peterton, WI 87878","60800 Miles Crossing Suite 241
Peterton, WI 87878",0,351,18
3998,4fc191b4-d9f7-4119-963b-836c5b3a98c1,c88fc66e-9ef3-4211-85ab-d7ae7fa73bc9,122.18,18-01-2024 03:53,credit card,home & garden,5,24,North Joshuamouth,tablet,121.77.180.68,"Unit 7337 Box 6973
DPO AP 89658","Unit 7337 Box 6973
DPO AP 89658",0,44,3
3999,4bf32660-0076-4782-a655-ec8a36d83b4c,5108cdc0-be48-442c-8d35-20dad4edc2c4,15.33,04-03-2024 11:23,PayPal,clothing,1,45,Williamsview,desktop,65.178.131.15,"857 Rice Trail Apt. 600
Martinchester, VA 95210","857 Rice Trail Apt. 600
Martinchester, VA 95210",0,189,11
4000,98911068-145e-41af-aec0-e558d6c2558e,39d94a89-b026-43a2-9cc3-ef3b867f9b7e,76.16,07-01-2024 19:42,PayPal,toys & games,3,20,Chasebury,mobile,9.238.94.112,"002 Julie Estates Suite 205
Garzaport, AL 84087","002 Julie Estates Suite 205
Garzaport, AL 84087",0,317,19
4001,755db6a0-d02c-4c07-88d6-e63a625bdd2d,bf1e4f22-b612-4ccf-bc8c-00cbbc5cf218,145.13,06-04-2024 10:33,debit card,electronics,5,44,Wolfton,mobile,74.34.51.243,"5312 Eric Oval
South Norma, AS 16959","5312 Eric Oval
South Norma, AS 16959",0,364,10
4002,1b29c687-a0a2-4818-986c-78e627e6c7d8,1e001449-1dad-41f3-bc77-4c8bfdb8a34a,135.9,15-03-2024 14:08,PayPal,electronics,1,43,Laurenfurt,tablet,194.86.108.209,"8061 West Island
Brendamouth, IA 65886","8061 West Island
Brendamouth, IA 65886",0,281,14
4003,2f413dd4-03ec-4d65-ad58-0cc8d0e78f0e,3c8cf001-dcb5-43c7-abb9-95a0f8531fad,10.47,06-03-2024 10:58,debit card,toys & games,1,48,Harperland,tablet,173.200.247.169,"63407 Sheila Way Suite 506
Oconnellside, MN 32875","63407 Sheila Way Suite 506
Oconnellside, MN 32875",0,271,10
4004,16b99b85-2988-45c9-bf59-9221c7d11785,314e5106-a0e6-4271-b0c1-6df6894b11bd,156.99,18-02-2024 15:11,debit card,clothing,3,47,East Julieburgh,mobile,112.146.120.51,"8226 Conner Trail
Wagnerburgh, LA 58265","8226 Conner Trail
Wagnerburgh, LA 58265",0,16,15
4005,1219ec96-3d8f-44cd-a780-08f841d3f455,af9c3c66-2f66-4e0a-842a-bbb6a9501bef,106.75,22-03-2024 08:25,debit card,toys & games,2,20,Lake Erin,tablet,122.244.135.40,"41412 Schroeder Trace
Andrewhaven, NE 35801","41412 Schroeder Trace
Andrewhaven, NE 35801",0,272,8
4006,d6c5e683-e81b-43de-97ba-7da13f74205b,53b83374-d95f-47ea-bba3-94f2e1d68fd2,43.85,06-01-2024 04:08,bank transfer,electronics,1,17,West Catherine,tablet,19.178.135.149,"09909 Kevin Square Apt. 949
East Alexander, NY 82133","09909 Kevin Square Apt. 949
East Alexander, NY 82133",0,3,4
4007,acf958ce-1fd4-4883-83b0-903274a1539b,c72631e7-cc01-416d-86ec-2ba1c1ad0889,466,01-02-2024 23:38,bank transfer,home & garden,4,39,South Andrew,tablet,135.164.227.0,"35413 John Land Apt. 736
Port Derrick, AS 30680","35413 John Land Apt. 736
Port Derrick, AS 30680",0,129,23
4008,b06c3c35-a4d5-4cc1-9acf-be7cc65ace73,f1066fb7-2afe-47de-ba85-93ee1c06b771,71.81,28-01-2024 20:48,PayPal,clothing,2,28,Thomasmouth,tablet,202.218.196.114,"21592 Gutierrez Path Suite 233
Paulborough, HI 97705","21592 Gutierrez Path Suite 233
Paulborough, HI 97705",0,260,20
4009,3deb23f2-939d-4907-88c3-38ea1b7fd2c0,a59657af-c1ad-4a5f-8cba-eef2a67c8cce,391.27,25-02-2024 16:52,debit card,electronics,1,38,Stevenland,tablet,75.217.26.88,"6776 Powell Wells Suite 183
Lake Curtismouth, NC 57141","6776 Powell Wells Suite 183
Lake Curtismouth, NC 57141",0,81,16
4010,c95d5ae4-23f0-43dd-9942-054854966891,f0658593-16d1-4a57-a11e-4cbc9738cca1,411.52,11-01-2024 13:53,PayPal,clothing,2,36,Coreymouth,mobile,155.212.129.226,"57122 Shannon Island
South Robertfort, TN 02271","57122 Shannon Island
South Robertfort, TN 02271",0,251,13
4011,e2002240-ba67-405e-ae22-132d0edfbec9,4c002b8e-e99b-4685-b368-f23ec159316b,365.64,27-02-2024 18:18,credit card,home & garden,2,37,Palmerton,tablet,108.160.207.78,"6746 Frances Fields
Reneebury, PA 19899","6746 Frances Fields
Reneebury, PA 19899",0,101,18
4012,bc79676b-281a-4f98-859c-74ff03f440ce,c74991bb-cf0a-4eb4-9bde-fd22f1af3f89,178.48,29-01-2024 14:31,credit card,health & beauty,1,33,New Jennifer,tablet,65.248.238.226,"18442 Patricia Parks Suite 328
Leonton, IL 32155","18442 Patricia Parks Suite 328
Leonton, IL 32155",0,56,14
4013,017899e4-5d32-47ba-812f-2df27018ddc3,dcdaaae8-bc28-4616-a5ef-1070f4a82287,126.06,30-01-2024 20:28,credit card,home & garden,5,41,Angelaport,desktop,157.113.226.181,"82864 John Lock
Richardburgh, WV 18026","82864 John Lock
Richardburgh, WV 18026",0,95,20
4014,fc5cf53c-0f2e-4916-9e56-af8b7ce9fdca,a6b332de-a940-4086-8acd-c39c76b336ce,862.82,15-03-2024 23:24,credit card,toys & games,5,44,Cookberg,mobile,106.173.111.30,"6233 Gomez Island
Andreamouth, NV 63163","6233 Gomez Island
Andreamouth, NV 63163",0,303,23
4015,bad1a65d-acb1-4f12-8553-53ae17d09549,20f24235-7277-4120-aee1-104c074155d7,165.29,13-03-2024 13:21,credit card,home & garden,2,35,Tranmouth,desktop,17.176.91.172,"8579 King Corners
Josephberg, RI 23266","8579 King Corners
Josephberg, RI 23266",0,291,13
4016,9903304d-3a91-4de4-b8c0-09c9d460e27c,5d04edd6-46a3-44d9-8f41-71c4d3010e67,73.21,01-03-2024 02:19,credit card,toys & games,2,47,Kennethbury,tablet,40.234.1.229,"546 Tanya Wells
North Davidborough, DC 97442","546 Tanya Wells
North Davidborough, DC 97442",0,271,2
